Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
ionosphere,Uniform,K-Means,Average,0.15,0.1002 (0.02)
ionosphere,Uniform,K-Means,Single,0.15,0.0087 (0.0)
ionosphere,Uniform,K-Means,Complete,0.15,0.0768 (0.04)
ionosphere,Uniform,Agglomerative,Average,0.15,0.0153 (0.01)
ionosphere,Uniform,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.15,0.2098 (0.12)
ionosphere,Uniform,MultiMember,Average,0.15,0.0195 (0.02)
ionosphere,Uniform,MultiMember,Single,0.15,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.15,0.0815 (0.06)
ionosphere,Uniform,K-Means,Average,0.25,0.112 (0.02)
ionosphere,Uniform,K-Means,Single,0.25,0.0065 (0.0)
ionosphere,Uniform,K-Means,Complete,0.25,0.1103 (0.02)
ionosphere,Uniform,Agglomerative,Average,0.25,0.0199 (0.01)
ionosphere,Uniform,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.25,0.0706 (0.05)
ionosphere,Uniform,MultiMember,Average,0.25,0.0341 (0.02)
ionosphere,Uniform,MultiMember,Single,0.25,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.25,0.0965 (0.06)
ionosphere,Quantization,K-Means,Average,0,0.1322 (0.0)
ionosphere,Quantization,K-Means,Single,0,0.0116 (0.01)
ionosphere,Quantization,K-Means,Complete,0,0.1176 (0.02)
ionosphere,Quantization,Agglomerative,Average,0,0.0185 (0.01)
ionosphere,Quantization,Agglomerative,Single,0,0.0347 (0.05)
ionosphere,Quantization,Agglomerative,Complete,0,0.1634 (0.08)
ionosphere,Quantization,MultiMember,Average,0,0.0792 (0.04)
ionosphere,Quantization,MultiMember,Single,0,0.0104 (0.0)
ionosphere,Quantization,MultiMember,Complete,0,0.143 (0.13)
ionosphere,Quantization,K-Means,Average,0.02,0.1333 (0.01)
ionosphere,Quantization,K-Means,Single,0.02,0.0236 (0.01)
ionosphere,Quantization,K-Means,Complete,0.02,0.1237 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.02,0.0251 (0.0)
ionosphere,Quantization,Agglomerative,Single,0.02,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.02,0.0322 (0.01)
ionosphere,Quantization,MultiMember,Average,0.02,0.034 (0.02)
ionosphere,Quantization,MultiMember,Single,0.02,0.012 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.02,0.1694 (0.15)
ionosphere,Quantization,K-Means,Average,0.05,0.1266 (0.01)
ionosphere,Quantization,K-Means,Single,0.05,0.0403 (0.04)
ionosphere,Quantization,K-Means,Complete,0.05,0.1276 (0.0)
ionosphere,Quantization,Agglomerative,Average,0.05,0.0104 (0.0)
ionosphere,Quantization,Agglomerative,Single,0.05,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.05,0.1266 (0.09)
ionosphere,Quantization,MultiMember,Average,0.05,0.0441 (0.03)
ionosphere,Quantization,MultiMember,Single,0.05,0.0087 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.05,0.2061 (0.14)
ionosphere,Quantization,K-Means,Average,0.1,0.1298 (0.0)
ionosphere,Quantization,K-Means,Single,0.1,0.0197 (0.02)
ionosphere,Quantization,K-Means,Complete,0.1,0.1284 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.1,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Single,0.1,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.1,0.1196 (0.05)
ionosphere,Quantization,MultiMember,Average,0.1,0.0478 (0.03)
ionosphere,Quantization,MultiMember,Single,0.1,0.0087 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.1,0.0948 (0.11)
ionosphere,Quantization,K-Means,Average,0.15,0.1288 (0.0)
ionosphere,Quantization,K-Means,Single,0.15,0.0378 (0.03)
ionosphere,Quantization,K-Means,Complete,0.15,0.1285 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.15,0.0217 (0.01)
ionosphere,Quantization,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.15,0.154 (0.12)
ionosphere,Quantization,MultiMember,Average,0.15,0.0276 (0.02)
ionosphere,Quantization,MultiMember,Single,0.15,0.012 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.15,0.1657 (0.09)
ionosphere,Quantization,K-Means,Average,0.25,0.1307 (0.0)
ionosphere,Quantization,K-Means,Single,0.25,0.0289 (0.03)
ionosphere,Quantization,K-Means,Complete,0.25,0.1225 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.25,0.0104 (0.0)
ionosphere,Quantization,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.25,0.1247 (0.07)
ionosphere,Quantization,MultiMember,Average,0.25,0.0411 (0.03)
ionosphere,Quantization,MultiMember,Single,0.25,0.0087 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.25,0.0614 (0.06)
lymphography,Gaussian,K-Means,Average,0,0.1614 (0.04)
lymphography,Gaussian,K-Means,Single,0,0.0598 (0.02)
lymphography,Gaussian,K-Means,Complete,0,0.1511 (0.02)
lymphography,Gaussian,Agglomerative,Average,0,0.177 (0.05)
lymphography,Gaussian,Agglomerative,Single,0,0.1798 (0.04)
lymphography,Gaussian,Agglomerative,Complete,0,0.1693 (0.0)
lymphography,Gaussian,MultiMember,Average,0,0.185 (0.06)
lymphography,Gaussian,MultiMember,Single,0,0.1546 (0.02)
lymphography,Gaussian,MultiMember,Complete,0,0.1312 (0.04)
lymphography,Gaussian,K-Means,Average,0.02,0.1473 (0.07)
lymphography,Gaussian,K-Means,Single,0.02,0.0571 (0.04)
lymphography,Gaussian,K-Means,Complete,0.02,0.1894 (0.04)
lymphography,Gaussian,Agglomerative,Average,0.02,0.1499 (0.01)
lymphography,Gaussian,Agglomerative,Single,0.02,0.1605 (0.01)
lymphography,Gaussian,Agglomerative,Complete,0.02,0.1077 (0.03)
lymphography,Gaussian,MultiMember,Average,0.02,0.1438 (0.04)
lymphography,Gaussian,MultiMember,Single,0.02,0.1453 (0.02)
lymphography,Gaussian,MultiMember,Complete,0.02,0.2234 (0.09)
lymphography,Gaussian,K-Means,Average,0.05,0.1767 (0.06)
lymphography,Gaussian,K-Means,Single,0.05,0.0927 (0.02)
lymphography,Gaussian,K-Means,Complete,0.05,0.1733 (0.03)
lymphography,Gaussian,Agglomerative,Average,0.05,0.1511 (0.01)
lymphography,Gaussian,Agglomerative,Single,0.05,0.1604 (0.01)
lymphography,Gaussian,Agglomerative,Complete,0.05,0.1149 (0.02)
lymphography,Gaussian,MultiMember,Average,0.05,0.1573 (0.03)
lymphography,Gaussian,MultiMember,Single,0.05,0.1619 (0.02)
lymphography,Gaussian,MultiMember,Complete,0.05,0.1421 (0.02)
lymphography,Gaussian,K-Means,Average,0.1,0.1658 (0.03)
lymphography,Gaussian,K-Means,Single,0.1,0.0284 (0.0)
lymphography,Gaussian,K-Means,Complete,0.1,0.1347 (0.02)
lymphography,Gaussian,Agglomerative,Average,0.1,0.152 (0.02)
lymphography,Gaussian,Agglomerative,Single,0.1,0.1765 (0.02)
lymphography,Gaussian,Agglomerative,Complete,0.1,0.0993 (0.02)
lymphography,Gaussian,MultiMember,Average,0.1,0.1581 (0.04)
lymphography,Gaussian,MultiMember,Single,0.1,0.1725 (0.03)
lymphography,Gaussian,MultiMember,Complete,0.1,0.1679 (0.05)
lymphography,Gaussian,K-Means,Average,0.15,0.1297 (0.02)
lymphography,Gaussian,K-Means,Single,0.15,0.0615 (0.02)
lymphography,Gaussian,K-Means,Complete,0.15,0.1412 (0.02)
lymphography,Gaussian,Agglomerative,Average,0.15,0.1522 (0.06)
lymphography,Gaussian,Agglomerative,Single,0.15,0.1394 (0.04)
lymphography,Gaussian,Agglomerative,Complete,0.15,0.1353 (0.01)
lymphography,Gaussian,MultiMember,Average,0.15,0.169 (0.07)
lymphography,Gaussian,MultiMember,Single,0.15,0.1614 (0.02)
lymphography,Gaussian,MultiMember,Complete,0.15,0.1768 (0.05)
lymphography,Gaussian,K-Means,Average,0.25,0.1087 (0.03)
lymphography,Gaussian,K-Means,Single,0.25,0.0401 (0.02)
lymphography,Gaussian,K-Means,Complete,0.25,0.1043 (0.02)
lymphography,Gaussian,Agglomerative,Average,0.25,0.1401 (0.05)
lymphography,Gaussian,Agglomerative,Single,0.25,0.1621 (0.02)
lymphography,Gaussian,Agglomerative,Complete,0.25,0.1425 (0.03)
lymphography,Gaussian,MultiMember,Average,0.25,0.1045 (0.01)
lymphography,Gaussian,MultiMember,Single,0.25,0.14 (0.03)
lymphography,Gaussian,MultiMember,Complete,0.25,0.0909 (0.03)
lymphography,Uniform,K-Means,Average,0,0.1702 (0.04)
lymphography,Uniform,K-Means,Single,0,0.0899 (0.04)
lymphography,Uniform,K-Means,Complete,0,0.1623 (0.05)
lymphography,Uniform,Agglomerative,Average,0,0.1772 (0.04)
lymphography,Uniform,Agglomerative,Single,0,0.1505 (0.0)
lymphography,Uniform,Agglomerative,Complete,0,0.1366 (0.03)
lymphography,Uniform,MultiMember,Average,0,0.1657 (0.04)
lymphography,Uniform,MultiMember,Single,0,0.165 (0.05)
lymphography,Uniform,MultiMember,Complete,0,0.1806 (0.05)
lymphography,Uniform,K-Means,Average,0.02,0.1295 (0.05)
lymphography,Uniform,K-Means,Single,0.02,0.0614 (0.03)
lymphography,Uniform,K-Means,Complete,0.02,0.1209 (0.01)
lymphography,Uniform,Agglomerative,Average,0.02,0.1748 (0.01)
lymphography,Uniform,Agglomerative,Single,0.02,0.1549 (0.01)
lymphography,Uniform,Agglomerative,Complete,0.02,0.1329 (0.03)
lymphography,Uniform,MultiMember,Average,0.02,0.1315 (0.03)
lymphography,Uniform,MultiMember,Single,0.02,0.1336 (0.02)
lymphography,Uniform,MultiMember,Complete,0.02,0.16 (0.03)
lymphography,Uniform,K-Means,Average,0.05,0.1229 (0.03)
lymphography,Uniform,K-Means,Single,0.05,0.0931 (0.04)
lymphography,Uniform,K-Means,Complete,0.05,0.1499 (0.03)
lymphography,Uniform,Agglomerative,Average,0.05,0.2271 (0.04)
lymphography,Uniform,Agglomerative,Single,0.05,0.2356 (0.02)
lymphography,Uniform,Agglomerative,Complete,0.05,0.1449 (0.04)
lymphography,Uniform,MultiMember,Average,0.05,0.2196 (0.04)
lymphography,Uniform,MultiMember,Single,0.05,0.2232 (0.05)
lymphography,Uniform,MultiMember,Complete,0.05,0.2151 (0.06)
lymphography,Uniform,K-Means,Average,0.1,0.1396 (0.03)
lymphography,Uniform,K-Means,Single,0.1,0.0875 (0.02)
lymphography,Uniform,K-Means,Complete,0.1,0.1229 (0.03)
lymphography,Uniform,Agglomerative,Average,0.1,0.1317 (0.03)
lymphography,Uniform,Agglomerative,Single,0.1,0.1471 (0.03)
lymphography,Uniform,Agglomerative,Complete,0.1,0.124 (0.01)
lymphography,Uniform,MultiMember,Average,0.1,0.1634 (0.04)
lymphography,Uniform,MultiMember,Single,0.1,0.1246 (0.03)
lymphography,Uniform,MultiMember,Complete,0.1,0.1711 (0.04)
lymphography,Uniform,K-Means,Average,0.15,0.112 (0.01)
lymphography,Uniform,K-Means,Single,0.15,0.0553 (0.04)
lymphography,Uniform,K-Means,Complete,0.15,0.0929 (0.01)
lymphography,Uniform,Agglomerative,Average,0.15,0.1481 (0.01)
lymphography,Uniform,Agglomerative,Single,0.15,0.1587 (0.02)
lymphography,Uniform,Agglomerative,Complete,0.15,0.1431 (0.01)
lymphography,Uniform,MultiMember,Average,0.15,0.1351 (0.0)
lymphography,Uniform,MultiMember,Single,0.15,0.137 (0.03)
lymphography,Uniform,MultiMember,Complete,0.15,0.1236 (0.03)
lymphography,Uniform,K-Means,Average,0.25,0.1422 (0.04)
lymphography,Uniform,K-Means,Single,0.25,0.0669 (0.0)
lymphography,Uniform,K-Means,Complete,0.25,0.1327 (0.03)
lymphography,Uniform,Agglomerative,Average,0.25,0.0736 (0.01)
lymphography,Uniform,Agglomerative,Single,0.25,0.065 (0.01)
lymphography,Uniform,Agglomerative,Complete,0.25,0.1164 (0.01)
lymphography,Uniform,MultiMember,Average,0.25,0.1044 (0.02)
lymphography,Uniform,MultiMember,Single,0.25,0.1089 (0.02)
lymphography,Uniform,MultiMember,Complete,0.25,0.1539 (0.03)
lymphography,Quantization,K-Means,Average,0,0.1635 (0.03)
lymphography,Quantization,K-Means,Single,0,0.0984 (0.03)
lymphography,Quantization,K-Means,Complete,0,0.1443 (0.02)
lymphography,Quantization,Agglomerative,Average,0,0.1516 (0.02)
lymphography,Quantization,Agglomerative,Single,0,0.1695 (0.04)
lymphography,Quantization,Agglomerative,Complete,0,0.1609 (0.02)
lymphography,Quantization,MultiMember,Average,0,0.1824 (0.05)
lymphography,Quantization,MultiMember,Single,0,0.1791 (0.04)
lymphography,Quantization,MultiMember,Complete,0,0.1668 (0.01)
lymphography,Quantization,K-Means,Average,0.02,0.1973 (0.03)
lymphography,Quantization,K-Means,Single,0.02,0.0775 (0.06)
lymphography,Quantization,K-Means,Complete,0.02,0.1654 (0.03)
lymphography,Quantization,Agglomerative,Average,0.02,0.2218 (0.04)
lymphography,Quantization,Agglomerative,Single,0.02,0.1505 (0.0)
lymphography,Quantization,Agglomerative,Complete,0.02,0.1593 (0.02)
lymphography,Quantization,MultiMember,Average,0.02,0.1973 (0.05)
lymphography,Quantization,MultiMember,Single,0.02,0.1912 (0.03)
lymphography,Quantization,MultiMember,Complete,0.02,0.1733 (0.03)
lymphography,Quantization,K-Means,Average,0.05,0.1194 (0.04)
lymphography,Quantization,K-Means,Single,0.05,0.0553 (0.02)
lymphography,Quantization,K-Means,Complete,0.05,0.2031 (0.04)
lymphography,Quantization,Agglomerative,Average,0.05,0.154 (0.03)
lymphography,Quantization,Agglomerative,Single,0.05,0.171 (0.02)
lymphography,Quantization,Agglomerative,Complete,0.05,0.1562 (0.03)
lymphography,Quantization,MultiMember,Average,0.05,0.1897 (0.05)
lymphography,Quantization,MultiMember,Single,0.05,0.1755 (0.05)
lymphography,Quantization,MultiMember,Complete,0.05,0.1664 (0.03)
lymphography,Quantization,K-Means,Average,0.1,0.1549 (0.03)
lymphography,Quantization,K-Means,Single,0.1,0.0851 (0.03)
lymphography,Quantization,K-Means,Complete,0.1,0.1241 (0.04)
lymphography,Quantization,Agglomerative,Average,0.1,0.1563 (0.02)
lymphography,Quantization,Agglomerative,Single,0.1,0.187 (0.05)
lymphography,Quantization,Agglomerative,Complete,0.1,0.1435 (0.04)
lymphography,Quantization,MultiMember,Average,0.1,0.1528 (0.02)
lymphography,Quantization,MultiMember,Single,0.1,0.1524 (0.03)
lymphography,Quantization,MultiMember,Complete,0.1,0.1299 (0.03)
lymphography,Quantization,K-Means,Average,0.15,0.1628 (0.05)
lymphography,Quantization,K-Means,Single,0.15,0.0692 (0.04)
lymphography,Quantization,K-Means,Complete,0.15,0.167 (0.04)
lymphography,Quantization,Agglomerative,Average,0.15,0.1525 (0.02)
lymphography,Quantization,Agglomerative,Single,0.15,0.1688 (0.02)
lymphography,Quantization,Agglomerative,Complete,0.15,0.1518 (0.02)
lymphography,Quantization,MultiMember,Average,0.15,0.1659 (0.05)
lymphography,Quantization,MultiMember,Single,0.15,0.1633 (0.02)
lymphography,Quantization,MultiMember,Complete,0.15,0.1839 (0.05)
lymphography,Quantization,K-Means,Average,0.25,0.209 (0.01)
lymphography,Quantization,K-Means,Single,0.25,0.0681 (0.03)
lymphography,Quantization,K-Means,Complete,0.25,0.161 (0.03)
lymphography,Quantization,Agglomerative,Average,0.25,0.1804 (0.05)
lymphography,Quantization,Agglomerative,Single,0.25,0.1516 (0.05)
lymphography,Quantization,Agglomerative,Complete,0.25,0.1394 (0.03)
lymphography,Quantization,MultiMember,Average,0.25,0.1878 (0.07)
lymphography,Quantization,MultiMember,Single,0.25,0.1804 (0.04)
lymphography,Quantization,MultiMember,Complete,0.25,0.1938 (0.05)
voice,Gaussian,K-Means,Average,0,0.0517 (0.0)
voice,Gaussian,K-Means,Single,0,0.0571 (0.0)
voice,Gaussian,K-Means,Complete,0,0.0299 (0.02)
voice,Gaussian,Agglomerative,Average,0,0.0372 (0.01)
voice,Gaussian,Agglomerative,Single,0,0.0373 (0.0)
voice,Gaussian,Agglomerative,Complete,0,0.0267 (0.01)
voice,Gaussian,MultiMember,Average,0,0.0285 (0.01)
voice,Gaussian,MultiMember,Single,0,0.0268 (0.01)
voice,Gaussian,MultiMember,Complete,0,0.0373 (0.01)
voice,Gaussian,K-Means,Average,0.02,0.0424 (0.0)
voice,Gaussian,K-Means,Single,0.02,0.0432 (0.0)
voice,Gaussian,K-Means,Complete,0.02,0.026 (0.01)
voice,Gaussian,Agglomerative,Average,0.02,0.0467 (0.01)
voice,Gaussian,Agglomerative,Single,0.02,0.0492 (0.01)
voice,Gaussian,Agglomerative,Complete,0.02,0.042 (0.01)
voice,Gaussian,MultiMember,Average,0.02,0.0358 (0.01)
voice,Gaussian,MultiMember,Single,0.02,0.0416 (0.02)
voice,Gaussian,MultiMember,Complete,0.02,0.0372 (0.02)
voice,Gaussian,K-Means,Average,0.05,0.0345 (0.02)
voice,Gaussian,K-Means,Single,0.05,0.0231 (0.01)
voice,Gaussian,K-Means,Complete,0.05,0.0173 (0.01)
voice,Gaussian,Agglomerative,Average,0.05,0.0306 (0.02)
voice,Gaussian,Agglomerative,Single,0.05,0.0168 (0.0)
voice,Gaussian,Agglomerative,Complete,0.05,0.0184 (0.01)
voice,Gaussian,MultiMember,Average,0.05,0.0307 (0.01)
voice,Gaussian,MultiMember,Single,0.05,0.0285 (0.01)
voice,Gaussian,MultiMember,Complete,0.05,0.0253 (0.02)
voice,Gaussian,K-Means,Average,0.1,0.0502 (0.0)
voice,Gaussian,K-Means,Single,0.1,0.0509 (0.0)
voice,Gaussian,K-Means,Complete,0.1,0.0258 (0.01)
voice,Gaussian,Agglomerative,Average,0.1,0.0161 (0.0)
voice,Gaussian,Agglomerative,Single,0.1,0.0275 (0.02)
voice,Gaussian,Agglomerative,Complete,0.1,0.0143 (0.0)
voice,Gaussian,MultiMember,Average,0.1,0.015 (0.0)
voice,Gaussian,MultiMember,Single,0.1,0.0104 (0.0)
voice,Gaussian,MultiMember,Complete,0.1,0.0254 (0.03)
voice,Gaussian,K-Means,Average,0.15,0.0195 (0.01)
voice,Gaussian,K-Means,Single,0.15,0.0271 (0.01)
voice,Gaussian,K-Means,Complete,0.15,0.0284 (0.01)
voice,Gaussian,Agglomerative,Average,0.15,0.0071 (0.0)
voice,Gaussian,Agglomerative,Single,0.15,0.0109 (0.0)
voice,Gaussian,Agglomerative,Complete,0.15,0.0051 (0.0)
voice,Gaussian,MultiMember,Average,0.15,0.0156 (0.0)
voice,Gaussian,MultiMember,Single,0.15,0.0128 (0.0)
voice,Gaussian,MultiMember,Complete,0.15,0.027 (0.01)
voice,Gaussian,K-Means,Average,0.25,0.0373 (0.02)
voice,Gaussian,K-Means,Single,0.25,0.0371 (0.01)
voice,Gaussian,K-Means,Complete,0.25,0.0422 (0.02)
voice,Gaussian,Agglomerative,Average,0.25,0.0116 (0.01)
voice,Gaussian,Agglomerative,Single,0.25,0.0071 (0.0)
voice,Gaussian,Agglomerative,Complete,0.25,0.0333 (0.03)
voice,Gaussian,MultiMember,Average,0.25,0.0117 (0.0)
voice,Gaussian,MultiMember,Single,0.25,0.0259 (0.02)
voice,Gaussian,MultiMember,Complete,0.25,0.0365 (0.03)
voice,Uniform,K-Means,Average,0,0.0517 (0.0)
voice,Uniform,K-Means,Single,0,0.0551 (0.0)
voice,Uniform,K-Means,Complete,0,0.0148 (0.0)
voice,Uniform,Agglomerative,Average,0,0.0338 (0.01)
voice,Uniform,Agglomerative,Single,0,0.032 (0.01)
voice,Uniform,Agglomerative,Complete,0,0.0391 (0.01)
voice,Uniform,MultiMember,Average,0,0.0285 (0.01)
voice,Uniform,MultiMember,Single,0,0.0396 (0.01)
voice,Uniform,MultiMember,Complete,0,0.0315 (0.01)
voice,Uniform,K-Means,Average,0.02,0.0427 (0.01)
voice,Uniform,K-Means,Single,0.02,0.0513 (0.0)
voice,Uniform,K-Means,Complete,0.02,0.0271 (0.01)
voice,Uniform,Agglomerative,Average,0.02,0.0242 (0.01)
voice,Uniform,Agglomerative,Single,0.02,0.0317 (0.01)
voice,Uniform,Agglomerative,Complete,0.02,0.0252 (0.01)
voice,Uniform,MultiMember,Average,0.02,0.0204 (0.01)
voice,Uniform,MultiMember,Single,0.02,0.0217 (0.01)
voice,Uniform,MultiMember,Complete,0.02,0.0301 (0.02)
voice,Uniform,K-Means,Average,0.05,0.0466 (0.02)
voice,Uniform,K-Means,Single,0.05,0.0617 (0.01)
voice,Uniform,K-Means,Complete,0.05,0.0265 (0.01)
voice,Uniform,Agglomerative,Average,0.05,0.064 (0.02)
voice,Uniform,Agglomerative,Single,0.05,0.0436 (0.02)
voice,Uniform,Agglomerative,Complete,0.05,0.032 (0.03)
voice,Uniform,MultiMember,Average,0.05,0.0537 (0.01)
voice,Uniform,MultiMember,Single,0.05,0.0307 (0.01)
voice,Uniform,MultiMember,Complete,0.05,0.0463 (0.02)
voice,Uniform,K-Means,Average,0.1,0.0389 (0.02)
voice,Uniform,K-Means,Single,0.1,0.0256 (0.02)
voice,Uniform,K-Means,Complete,0.1,0.0286 (0.01)
voice,Uniform,Agglomerative,Average,0.1,0.0166 (0.0)
voice,Uniform,Agglomerative,Single,0.1,0.0076 (0.0)
voice,Uniform,Agglomerative,Complete,0.1,0.008 (0.0)
voice,Uniform,MultiMember,Average,0.1,0.0343 (0.01)
voice,Uniform,MultiMember,Single,0.1,0.0208 (0.01)
voice,Uniform,MultiMember,Complete,0.1,0.0331 (0.02)
voice,Uniform,K-Means,Average,0.15,0.0435 (0.01)
voice,Uniform,K-Means,Single,0.15,0.0257 (0.02)
voice,Uniform,K-Means,Complete,0.15,0.026 (0.02)
voice,Uniform,Agglomerative,Average,0.15,0.011 (0.0)
voice,Uniform,Agglomerative,Single,0.15,0.0071 (0.0)
voice,Uniform,Agglomerative,Complete,0.15,0.0189 (0.01)
voice,Uniform,MultiMember,Average,0.15,0.0127 (0.0)
voice,Uniform,MultiMember,Single,0.15,0.0071 (0.0)
voice,Uniform,MultiMember,Complete,0.15,0.0312 (0.01)
voice,Uniform,K-Means,Average,0.25,0.0264 (0.0)
voice,Uniform,K-Means,Single,0.25,0.0154 (0.01)
voice,Uniform,K-Means,Complete,0.25,0.0208 (0.0)
voice,Uniform,Agglomerative,Average,0.25,0.019 (0.0)
voice,Uniform,Agglomerative,Single,0.25,0.019 (0.0)
voice,Uniform,Agglomerative,Complete,0.25,0.0187 (0.0)
voice,Uniform,MultiMember,Average,0.25,0.0179 (0.0)
voice,Uniform,MultiMember,Single,0.25,0.0125 (0.01)
voice,Uniform,MultiMember,Complete,0.25,0.0186 (0.01)
voice,Quantization,K-Means,Average,0,0.0517 (0.0)
voice,Quantization,K-Means,Single,0,0.0571 (0.0)
voice,Quantization,K-Means,Complete,0,0.0313 (0.02)
voice,Quantization,Agglomerative,Average,0,0.0355 (0.01)
voice,Quantization,Agglomerative,Single,0,0.0338 (0.01)
voice,Quantization,Agglomerative,Complete,0,0.0302 (0.01)
voice,Quantization,MultiMember,Average,0,0.0339 (0.01)
voice,Quantization,MultiMember,Single,0,0.0339 (0.01)
voice,Quantization,MultiMember,Complete,0,0.0282 (0.01)
voice,Quantization,K-Means,Average,0.02,0.0408 (0.01)
voice,Quantization,K-Means,Single,0.02,0.0535 (0.0)
voice,Quantization,K-Means,Complete,0.02,0.0389 (0.02)
voice,Quantization,Agglomerative,Average,0.02,0.0425 (0.0)
voice,Quantization,Agglomerative,Single,0.02,0.032 (0.01)
voice,Quantization,Agglomerative,Complete,0.02,0.0267 (0.01)
voice,Quantization,MultiMember,Average,0.02,0.0268 (0.01)
voice,Quantization,MultiMember,Single,0.02,0.0268 (0.01)
voice,Quantization,MultiMember,Complete,0.02,0.025 (0.01)
voice,Quantization,K-Means,Average,0.05,0.0517 (0.0)
voice,Quantization,K-Means,Single,0.05,0.0515 (0.01)
voice,Quantization,K-Means,Complete,0.05,0.0247 (0.01)
voice,Quantization,Agglomerative,Average,0.05,0.032 (0.01)
voice,Quantization,Agglomerative,Single,0.05,0.0338 (0.01)
voice,Quantization,Agglomerative,Complete,0.05,0.0355 (0.01)
voice,Quantization,MultiMember,Average,0.05,0.0373 (0.01)
voice,Quantization,MultiMember,Single,0.05,0.0238 (0.01)
voice,Quantization,MultiMember,Complete,0.05,0.0391 (0.01)
voice,Quantization,K-Means,Average,0.1,0.0444 (0.01)
voice,Quantization,K-Means,Single,0.1,0.0497 (0.01)
voice,Quantization,K-Means,Complete,0.1,0.0311 (0.02)
voice,Quantization,Agglomerative,Average,0.1,0.0348 (0.01)
voice,Quantization,Agglomerative,Single,0.1,0.032 (0.01)
voice,Quantization,Agglomerative,Complete,0.1,0.0447 (0.0)
voice,Quantization,MultiMember,Average,0.1,0.0356 (0.01)
voice,Quantization,MultiMember,Single,0.1,0.0341 (0.01)
voice,Quantization,MultiMember,Complete,0.1,0.0339 (0.02)
voice,Quantization,K-Means,Average,0.15,0.0337 (0.02)
voice,Quantization,K-Means,Single,0.15,0.0534 (0.01)
voice,Quantization,K-Means,Complete,0.15,0.0185 (0.01)
voice,Quantization,Agglomerative,Average,0.15,0.0321 (0.01)
voice,Quantization,Agglomerative,Single,0.15,0.0425 (0.0)
voice,Quantization,Agglomerative,Complete,0.15,0.0528 (0.02)
voice,Quantization,MultiMember,Average,0.15,0.0252 (0.01)
voice,Quantization,MultiMember,Single,0.15,0.0318 (0.02)
voice,Quantization,MultiMember,Complete,0.15,0.0215 (0.01)
voice,Quantization,K-Means,Average,0.25,0.0444 (0.01)
voice,Quantization,K-Means,Single,0.25,0.0553 (0.0)
voice,Quantization,K-Means,Complete,0.25,0.027 (0.01)
voice,Quantization,Agglomerative,Average,0.25,0.039 (0.0)
voice,Quantization,Agglomerative,Single,0.25,0.0355 (0.01)
voice,Quantization,Agglomerative,Complete,0.25,0.0408 (0.0)
voice,Quantization,MultiMember,Average,0.25,0.0315 (0.0)
voice,Quantization,MultiMember,Single,0.25,0.0375 (0.01)
voice,Quantization,MultiMember,Complete,0.25,0.0285 (0.01)
wine,Gaussian,K-Means,Average,0,0.6603 (0.06)
wine,Gaussian,K-Means,Single,0,0.3964 (0.31)
wine,Gaussian,K-Means,Complete,0,0.5304 (0.04)
wine,Gaussian,Agglomerative,Average,0,0.0473 (0.02)
wine,Gaussian,Agglomerative,Single,0,0.142 (0.25)
wine,Gaussian,Agglomerative,Complete,0,0.8084 (0.1)
wine,Gaussian,MultiMember,Average,0,0.1476 (0.24)
wine,Gaussian,MultiMember,Single,0,0.018 (0.0)
wine,Gaussian,MultiMember,Complete,0,0.3492 (0.24)
wine,Gaussian,K-Means,Average,0.02,0.7449 (0.04)
wine,Gaussian,K-Means,Single,0.02,0.0222 (0.01)
wine,Gaussian,K-Means,Complete,0.02,0.5738 (0.08)
wine,Gaussian,Agglomerative,Average,0.02,0.0329 (0.01)
wine,Gaussian,Agglomerative,Single,0.02,0.0214 (0.01)
wine,Gaussian,Agglomerative,Complete,0.02,0.3387 (0.23)
wine,Gaussian,MultiMember,Average,0.02,0.14 (0.22)
wine,Gaussian,MultiMember,Single,0.02,0.018 (0.0)
wine,Gaussian,MultiMember,Complete,0.02,0.4152 (0.17)
wine,Gaussian,K-Means,Average,0.05,0.663 (0.05)
wine,Gaussian,K-Means,Single,0.05,0.1203 (0.19)
wine,Gaussian,K-Means,Complete,0.05,0.5441 (0.02)
